h3_cell,center_lat,center_lon,trend_slope,trend_p_value,trend_significance,trend_direction,total_crashes
892a100ab17ffff,40.81763767777999,-73.92623023655494,0.08715046818152314,0.2962698714842864,Not Significant,Increasing,3
892a100ab1bffff,40.82011075167694,-73.93275395731449,0.08715046818152314,1.0,Not Significant,Increasing,5
892a100ab23ffff,40.80965156765415,-73.92807004400817,0.33237153665531294,0.4624327264504764,Not Significant,Increasing,10
892a100ab27ffff,40.807065305671,-73.92582912599299,0.08715046818152314,1.0,Not Significant,Increasing,5
892a100ab37ffff,40.809764928373816,-73.92378872781424,1.697751629890199,1.0,Not Significant,Increasing,6
892a100ab3bffff,40.8122378743009,-73.93031121299184,-0.5376324264313461,1.0,Not Significant,Decreasing,5
892a100ab47ffff,40.817296855556684,-73.93907632837534,-0.26665677086442774,0.4624327264504764,Not Significant,Decreasing,8
892a100ab4bffff,40.819769206993115,-73.94560074480687,-0.5178335680725825,1.0,Not Significant,Decreasing,4
892a100ab53ffff,40.82258354707676,-73.93927839931776,-1.5353499785133593,0.2962698714842864,Not Significant,Decreasing,7
892a100ab57ffff,40.81999706199917,-73.93703622610694,-0.5376324264313461,1.0,Not Significant,Decreasing,6
892a100ab5bffff,40.82246961653919,-73.94356089998848,0.592608442121503,1.0,Not Significant,Increasing,7
892a100ab67ffff,40.80942437079848,-73.93663265781983,-0.13160104838552875,1.0,Not Significant,Decreasing,7
892a100ab77ffff,40.8121242728799,-73.93459276111345,0.5695983784999632,0.7340951823194757,Not Significant,Increasing,7
892a100ab7bffff,40.81459669973844,-73.94111619918161,0.5721641212277709,1.0,Not Significant,Increasing,7
892a100ab93ffff,40.82573776217878,-73.92010703546477,-0.1830396808197342,0.7340951823194757,Not Significant,Decreasing,5
892a100ab9bffff,40.82562454226913,-73.92438980548062,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100aba3ffff,40.8151643255262,-73.91970723708859,0.0010205710998166181,1.0,Not Significant,Increasing,12
892a100abb7ffff,40.815277375144554,-73.91542542622635,-0.3839009997879878,0.7340951823194757,Not Significant,Decreasing,12
892a100abbbffff,40.81775096812324,-73.92194819356904,0.19215615540107514,1.0,Not Significant,Increasing,7
892a100abd3ffff,40.828097984856406,-73.93091453018671,0.020796514190796644,1.0,Not Significant,Increasing,7
892a100abdbffff,40.82798436546994,-73.93519752613769,-0.5477103137875373,1.0,Not Significant,Decreasing,4
892a100ac03ffff,40.85532957686145,-73.90192291635687,-0.5477103137875373,1.0,Not Significant,Decreasing,4
892a100ac0fffff,40.852628867328384,-73.90396652001614,0.022528449024715513,0.3081795474670539,Not Significant,Increasing,8
892a100ac13ffff,40.858030336676634,-73.8998790807218,0.03038255015716177,0.3081795474670539,Not Significant,Increasing,6
892a100ac17ffff,40.85544195569398,-73.89763745667567,0.009370366896556903,1.0,Not Significant,Increasing,3
892a100ac23ffff,40.84745265734937,-73.89948357376652,-0.7772710813480022,0.3081795474670539,Not Significant,Decreasing,10
892a100ac27ffff,40.84486461929684,-73.89724247757255,0.8309792610849172,0.0274863361115103,Significant,Increasing,9
892a100ac2fffff,40.844752251815656,-73.90152697078004,-0.09502663794402694,1.0,Not Significant,Decreasing,9
892a100ac37ffff,40.84756494828822,-73.8951988360543,-0.5343039683925556,1.0,Not Significant,Decreasing,9
892a100ac47ffff,40.85510434274087,-73.91049381798477,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100ac6bffff,40.849702667896615,-73.91457981486215,-0.5376324264313461,0.2962698714842864,Not Significant,Decreasing,4
892a100ac6fffff,40.84711483198149,-73.91233775151413,-0.5477103137875373,1.0,Not Significant,Decreasing,7
892a100ac73ffff,40.852516253136365,-73.90825172917947,0.009606736780117992,1.0,Not Significant,Increasing,8
892a100ac93ffff,40.86354415609618,-73.89150451980336,0.7431328693027373,0.3081795474670539,Not Significant,Increasing,8
892a100ac97ffff,40.860955439192324,-73.88926310940849,-0.6223125921747625,0.7340951823194757,Not Significant,Decreasing,7
892a100acafffff,40.85026532756677,-73.8931549626121,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100acbbffff,40.85555417570681,-73.89335199114694,-0.5963858917464404,0.7340951823194757,Not Significant,Decreasing,7
892a100acc3ffff,40.863207232368,-73.90436308301976,-0.16792600590924905,1.0,Not Significant,Decreasing,10
892a100accbffff,40.86309460670048,-73.9086492589729,0.3315549719388454,0.08942935902899363,Not Significant,Increasing,8
892a100accfffff,40.860506218873034,-73.90640689334036,0.050772273586896254,0.7340951823194757,Not Significant,Increasing,5
892a100acd3ffff,40.86590829612006,-73.90231904065446,0.10759478907525524,1.0,Not Significant,Increasing,4
892a100acd7ffff,40.86331969915708,-73.90007690114183,0.5676494594107687,0.2962698714842864,Not Significant,Increasing,10
892a100ad13ffff,40.83991260729113,-73.88419298960787,1.8507993707531813,0.08942935902899363,Not Significant,Increasing,14
892a100ad27ffff,40.82674960450709,-73.8815618369534,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100ad2bffff,40.829225454905846,-73.88808423686991,0.08715046818152314,1.0,Not Significant,Increasing,3
892a100ad37ffff,40.829449045489206,-73.87951810786437,-1.0270108931866653,1.0,Not Significant,Decreasing,5
892a100ad4bffff,40.839464112262164,-73.90132906497412,0.009370366896556903,1.0,Not Significant,Increasing,4
892a100ad53ffff,40.84227662589881,-73.89500163261856,-0.15711298039141217,0.7340951823194757,Not Significant,Decreasing,5
892a100ad67ffff,40.82911342168169,-73.89236729279529,0.10759478907525524,0.2962698714842864,Not Significant,Increasing,3
892a100ad6bffff,40.83158875328027,-73.89889064781906,-0.006594228981209113,1.0,Not Significant,Decreasing,6
892a100ad6fffff,40.82900122983711,-73.89665034293851,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100ad87ffff,40.84013590259541,-73.87562491757326,-0.8735148199384537,0.3081795474670539,Not Significant,Decreasing,7
892a100ad8bffff,40.84261252942838,-73.88214883417383,-0.8729321181264016,0.3081795474670539,Not Significant,Decreasing,7
892a100adb3ffff,40.83754767014328,-73.87338552964223,-0.36407826614209776,0.7340951823194757,Not Significant,Decreasing,14
892a100adb7ffff,40.83495948249318,-73.87114639279108,0.07944016378251331,0.3081795474670539,Not Significant,Increasing,5
892a100adc7ffff,40.84250072030675,-73.88643310605704,0.1284991744994904,0.7340951823194757,Not Significant,Increasing,7
892a100adcfffff,40.842388752463265,-73.89071737222126,0.5721641212277709,1.0,Not Significant,Increasing,4
892a100ae07ffff,40.85195080023438,-73.92967768455331,-1.1047909944716316,1.0,Not Significant,Decreasing,5
892a100ae0fffff,40.85183723327225,-73.933962857204,-1.0270108931866653,1.0,Not Significant,Decreasing,5
892a100ae17ffff,40.854651968703976,-73.92763554896057,-1.0852806822942176,0.2962698714842864,Not Significant,Decreasing,5
892a100ae23ffff,40.84666217557273,-73.92947657081449,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100ae27ffff,40.84407471344859,-73.92723380469168,0.20254406208959702,0.7340951823194757,Not Significant,Increasing,9
892a100ae2bffff,40.84654861458669,-73.93376126025531,-0.5212396262794688,1.0,Not Significant,Decreasing,8
892a100ae3bffff,40.84924968218807,-73.93171958830678,0.378034032060823,1.0,Not Significant,Increasing,10
892a100ae63ffff,40.849022236697245,-73.9402894378564,0.3010687893667626,0.7340951823194757,Not Significant,Increasing,9
892a100ae67ffff,40.84643489484907,-73.93804594344661,0.01494614397919237,0.7340951823194757,Not Significant,Increasing,7
892a100ae77ffff,40.84913603882823,-73.93600451621927,-0.5178335680725825,1.0,Not Significant,Decreasing,5
892a100c047ffff,40.726021851612735,-73.89067438368149,-0.39931006648649364,0.4624327264504764,Not Significant,Decreasing,9
892a100c08fffff,40.72905345796286,-73.87581382000069,-0.5477103137875373,1.0,Not Significant,Decreasing,4
892a100c097ffff,40.73186095587501,-73.86949985715385,0.09688832597403849,0.80649594050734,Not Significant,Increasing,14
892a100c0a3ffff,40.723884423476356,-73.8713458578538,-0.5376324264313461,0.2962698714842864,Not Significant,Decreasing,4
892a100c16bffff,40.70254296042395,-73.87911314930378,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100c18fffff,40.71096263071467,-73.86018032442125,-0.5178335680725825,1.0,Not Significant,Decreasing,5
892a100c1afffff,40.70309930426249,-73.85775553917037,-0.381649595180491,0.7340951823194757,Not Significant,Decreasing,6
892a100c28fffff,40.728268862259895,-73.90573109437068,-1.5840915738707597,1.0,Not Significant,Decreasing,6
892a100c2a3ffff,40.72310097176101,-73.90125980737048,0.9256822879236946,0.08942935902899363,Not Significant,Increasing,7
892a100c2c7ffff,40.730740076860016,-73.91224122339135,-0.4736243077915881,0.80649594050734,Not Significant,Decreasing,8
892a100c303ffff,40.707374102165176,-73.89639588701735,0.009370366896556903,1.0,Not Significant,Increasing,3
892a100c307ffff,40.70479065950732,-73.8941616429014,0.029814687790289007,1.0,Not Significant,Increasing,4
892a100c353ffff,40.71242858176037,-73.90513756187559,0.029814687790289007,0.2962698714842864,Not Significant,Increasing,3
892a100c36fffff,40.69917443180511,-73.90677887344268,0.07944016378251331,0.3081795474670539,Not Significant,Increasing,5
892a100c373ffff,40.70456590900439,-73.90270508814831,-0.5178335680725825,1.0,Not Significant,Decreasing,6
892a100c3afffff,40.70231931923255,-73.88765615446412,0.009370366896556903,1.0,Not Significant,Increasing,3
892a100c3cfffff,40.71254112327205,-73.90086512459376,0.009370366896556903,1.0,Not Significant,Increasing,4
892a100c403ffff,40.74511978717058,-73.867846925167,0.03373533950878617,0.7340951823194757,Not Significant,Increasing,5
892a100c427ffff,40.73466819412166,-73.86318517160498,-0.11680774321425072,1.0,Not Significant,Decreasing,8
892a100c42fffff,40.73455705083532,-73.86745958244069,0.04496018625863146,0.2962698714842864,Not Significant,Increasing,6
892a100c44bffff,40.74737039707935,-73.88290839130882,-0.703789044900426,0.7340951823194757,Not Significant,Decreasing,10
892a100c44fffff,40.744785377186645,-73.88067301044768,0.009370366896556903,1.0,Not Significant,Increasing,4
892a100c457ffff,40.747593658527094,-73.87435719782827,-0.36558909944069146,0.7340951823194757,Not Significant,Decreasing,6
892a100c45bffff,40.750067253622674,-73.88086819062717,0.5609925433331875,0.2962698714842864,Not Significant,Increasing,4
892a100c46bffff,40.73950385047543,-73.88047787419974,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100c46fffff,40.73691904789701,-73.87824300589877,-0.8735148199384537,0.3081795474670539,Not Significant,Decreasing,7
892a100c49bffff,40.75320944133824,-73.86172340279231,-0.46993021250257105,1.0,Not Significant,Decreasing,4
892a100c4a3ffff,40.74275655408224,-73.85706223228271,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100c4b3ffff,40.745452775283354,-73.85502079049178,0.08715046818152314,1.0,Not Significant,Increasing,3
892a100c4b7ffff,40.74286731050348,-73.85278708650588,0.009370366896556903,1.0,Not Significant,Increasing,3
892a100c4cfffff,40.75029036253773,-73.87231651038648,0.08715046818152314,0.2962698714842864,Not Significant,Increasing,3
892a100c4d3ffff,40.75568392242008,-73.86823444232157,0.01933247144711297,1.0,Not Significant,Increasing,6
892a100c4d7ffff,40.75309835828005,-73.86599950007871,0.02973708762219327,0.4624327264504764,Not Significant,Increasing,6
892a100c4dbffff,40.7555725995871,-73.87251077202397,0.03038255015716177,0.3081795474670539,Not Significant,Increasing,5
892a100c503ffff,40.727024199630215,-73.85221125238502,-0.6853342000159968,0.7340951823194757,Not Significant,Decreasing,8
892a100c53bffff,40.721743862450786,-73.85201939405233,0.010015829431525403,1.0,Not Significant,Increasing,4
892a100c587ffff,40.72994066689147,-73.84162231585024,1.1554021964527172,0.2962698714842864,Not Significant,Increasing,6
892a100c5afffff,40.72196485972392,-73.84347293325433,0.010015829431525403,1.0,Not Significant,Increasing,4
892a100c5b3ffff,40.72735547438183,-73.83939011132767,0.029814687790289007,0.2962698714842864,Not Significant,Increasing,3
892a100c5b7ffff,40.7247703273282,-73.83715815659258,0.592608442121503,0.2962698714842864,Not Significant,Increasing,5
892a100c5c7ffff,40.73230488673556,-73.85240315389514,0.02973708762219327,0.4624327264504764,Not Significant,Increasing,6
892a100c5d3ffff,40.73758592371169,-73.85259509859722,-1.020652091227147,0.22067136191984682,Not Significant,Decreasing,16
892a100c607ffff,40.74175263783957,-73.89553829702075,-0.4947061631544262,1.0,Not Significant,Decreasing,11
892a100c60fffff,40.74164030177882,-73.89981338697989,0.24694231688890678,0.3081795474670539,Not Significant,Increasing,13
892a100c613ffff,40.74703431989123,-73.89573513898608,-0.2899247370139852,1.0,Not Significant,Decreasing,11
892a100c643ffff,40.74669682070517,-73.90856183446851,0.029814687790289007,0.2962698714842864,Not Significant,Increasing,3
892a100c657ffff,40.7468094784321,-73.90428627518645,0.40557838637797117,0.3081795474670539,Not Significant,Increasing,6
892a100c673ffff,40.74152780775911,-73.90408847109549,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100c687ffff,40.74725852935127,-73.887183979588,0.04024317925249571,0.08641073297370006,Not Significant,Increasing,6
892a100c68bffff,40.749731405080595,-73.89369566861022,0.10759478907525524,0.2962698714842864,Not Significant,Increasing,3
892a100c68fffff,40.747146503621586,-73.89145956216295,-1.6296004801182986,1.0,Not Significant,Decreasing,8
892a100c6b7ffff,40.74208869825875,-73.88271299255817,0.9050346786716721,0.2962698714842864,Not Significant,Increasing,6
892a100c6bbffff,40.7445616472808,-73.88922370589204,-0.44142740257320057,0.7340951823194757,Not Significant,Decreasing,6
892a100c6c7ffff,40.74961913952501,-73.89797148311331,0.40557838637797117,0.3081795474670539,Not Significant,Increasing,6
892a100c84bffff,40.67345846105694,-73.88017680542326,0.009370366896556903,1.0,Not Significant,Increasing,3
892a100c873ffff,40.66840476078591,-73.87144523726671,-0.5178335680725825,1.0,Not Significant,Decreasing,4
892a100c877ffff,40.665822162633006,-73.8692142614449,-1.632928938157089,0.2962698714842864,Not Significant,Decreasing,6
892a100c8b3ffff,40.6715427993047,-73.85233322200257,0.08715046818152314,1.0,Not Significant,Increasing,5
892a100c8b7ffff,40.66895974868424,-73.85010318228208,0.08715046818152314,1.0,Not Significant,Increasing,3
892a100c8c7ffff,40.67648702628532,-73.86533231009649,-0.5178335680725825,1.0,Not Significant,Decreasing,5
892a100c8cfffff,40.67637578450232,-73.8696014324043,0.3010687893667626,0.7340951823194757,Not Significant,Increasing,9
892a100c8d3ffff,40.681764368305664,-73.86552548111707,0.010015829431525403,1.0,Not Significant,Increasing,4
892a100c8d7ffff,40.679181216675666,-73.86329420705202,-0.381649595180491,0.7340951823194757,Not Significant,Decreasing,6
892a100c8dbffff,40.68165312112803,-73.86979508316257,0.20280020381333785,0.7340951823194757,Not Significant,Increasing,10
892a100c9c3ffff,40.66098983582924,-73.85194997383581,0.029814687790289007,0.2962698714842864,Not Significant,Increasing,3
892a100c9d3ffff,40.663683264318436,-73.84991179794106,-1.0654818239354542,1.0,Not Significant,Decreasing,5
892a100ca03ffff,40.67042807403864,-73.89501956432312,0.8593270838607108,0.7340951823194757,Not Significant,Increasing,9
892a100ca0fffff,40.66773358088671,-73.89705552088604,0.10759478907525524,1.0,Not Significant,Increasing,5
892a100ca1bffff,40.67301035580607,-73.89725222352602,-0.8584511938157311,0.3081795474670539,Not Significant,Decreasing,11
892a100ca23ffff,40.66256940765963,-73.8925909755008,0.10759478907525524,1.0,Not Significant,Increasing,7
892a100ca27ffff,40.65998738926661,-73.89035907674709,-0.987200887126045,0.22067136191984682,Not Significant,Decreasing,13
892a100ca2fffff,40.659875219586496,-73.89462672688808,0.5721641212277709,0.2962698714842864,Not Significant,Increasing,5
892a100ca33ffff,40.66526364684988,-73.89055499400021,0.029814687790289007,1.0,Not Significant,Increasing,4
892a100ca3bffff,40.665151471540376,-73.89482312353543,0.40557838637797117,0.3081795474670539,Not Significant,Increasing,6
892a100ca4fffff,40.67009058669028,-73.90782535660925,0.0448634744678319,0.3081795474670539,Not Significant,Increasing,10
892a100ca53ffff,40.675480181498116,-73.90375420918353,0.20254406208959702,0.7340951823194757,Not Significant,Increasing,7
892a100ca57ffff,40.672897935887704,-73.90152106367509,0.04496018625863146,1.0,Not Significant,Increasing,5
892a100ca73ffff,40.667621166659316,-73.90132388148469,0.022528449024715513,0.3081795474670539,Not Significant,Increasing,8
892a100ca7bffff,40.66750859503126,-73.9055922362414,0.04496018625863146,1.0,Not Significant,Increasing,5
892a100ca83ffff,40.67592924270822,-73.88667786624426,-0.46993021250257105,1.0,Not Significant,Decreasing,4
892a100ca8bffff,40.67581721359867,-73.8909469606195,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100caafffff,40.6653756647763,-73.88628685874325,0.01494614397919237,0.7340951823194757,Not Significant,Increasing,5
892a100cac3ffff,40.678287481186985,-73.89744897038248,0.41134239520565224,0.7340951823194757,Not Significant,Increasing,15
892a100cac7ffff,40.67570502702652,-73.89521604926605,-1.021548049193144,0.22067136191984682,Not Significant,Decreasing,14
892a100cacfffff,40.67559268299269,-73.89948513213652,-2.21895235583982,1.0,Not Significant,Decreasing,7
892a100cad3ffff,40.680982330449226,-73.89541257837908,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100cad7ffff,40.67839974931651,-73.89317964477381,-1.6131300797983255,1.0,Not Significant,Decreasing,6
892a100cb1bffff,40.654935338476065,-73.881628844706,0.9218066113232065,0.3081795474670539,Not Significant,Increasing,6
892a100cb23ffff,40.644496235388495,-73.87697291716651,-0.16792600590924905,1.0,Not Significant,Decreasing,6
892a100cb2fffff,40.64180293626,-73.87900875527326,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100cb47ffff,40.65212968192246,-73.8879318156253,-0.5477103137875373,1.0,Not Significant,Decreasing,6
892a100cb53ffff,40.65740541638343,-73.88812742723938,-0.5178335680725825,1.0,Not Significant,Decreasing,4
892a100cb8bffff,40.65774073704909,-73.87532515322604,0.3315549719388454,0.7340951823194757,Not Significant,Increasing,7
892a100cb8fffff,40.65515856544669,-73.87309446341933,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100cb93ffff,40.66054587749896,-73.8690207412145,0.06066605484882322,0.22067136191984682,Not Significant,Increasing,7
892a100cbb3ffff,40.6526877356249,-73.86659706066072,0.060105684726974085,1.0,Not Significant,Increasing,13
892a100cc07ffff,40.68748549552495,-73.84863831396802,0.009370366896556903,1.0,Not Significant,Increasing,3
892a100cc1bffff,40.692652931842595,-73.85310023539594,0.04496018625863146,1.0,Not Significant,Increasing,5
892a100cc27ffff,40.679624304729344,-73.84621669373426,0.013344287470315963,1.0,Not Significant,Increasing,6
892a100cc33ffff,40.68490184573741,-73.84640772736482,0.40557838637797117,0.3081795474670539,Not Significant,Increasing,6
892a100cc63ffff,40.684569750163654,-73.85921730977803,0.5721641212277709,1.0,Not Significant,Increasing,4
892a100cc8bffff,40.695457978799375,-73.84678992350032,0.08715046818152314,1.0,Not Significant,Increasing,5
892a100cd3bffff,40.666707603686945,-73.835068806601,-1.0688878821423402,0.7340951823194757,Not Significant,Decreasing,8
892a100cd47ffff,40.671763855216035,-73.84379588843633,-0.5376324264313461,0.2962698714842864,Not Significant,Decreasing,4
892a100cd4fffff,40.67165340597621,-73.84806455784519,0.009370366896556903,1.0,Not Significant,Increasing,3
892a100cd63ffff,40.66648718777331,-73.84360520189566,-0.39931006648649364,0.4624327264504764,Not Significant,Decreasing,9
892a100cd67ffff,40.66390414721857,-73.84137589767158,0.01494614397919237,0.7340951823194757,Not Significant,Increasing,6
892a100cd73ffff,40.66918064196998,-73.84156632304217,-0.5212396262794688,1.0,Not Significant,Decreasing,8
892a100cd83ffff,40.67748111616934,-73.82690997001826,-0.5477103137875373,1.0,Not Significant,Decreasing,4
892a100cdc3ffff,40.679844903809055,-73.83767790548947,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100ce27ffff,40.67884724700521,-73.87610228527184,0.04496018625863146,1.0,Not Significant,Increasing,5
892a100ce2bffff,40.68131843455744,-73.88260385613883,-0.1779911813302867,0.80649594050734,Not Significant,Decreasing,8
892a100ce37ffff,40.681541716443505,-73.87406467971299,0.5123407302818035,0.4624327264504764,Not Significant,Increasing,8
892a100ce43ffff,40.6916501918556,-73.89153524105375,0.5609925433331875,0.2962698714842864,Not Significant,Increasing,4
892a100ce47ffff,40.68906718442952,-73.88930202053345,0.5609925433331875,1.0,Not Significant,Increasing,6
892a100ce63ffff,40.683789347019506,-73.88910614495678,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100cea3ffff,40.68693080814135,-73.86998877745954,-0.5178335680725825,1.0,Not Significant,Decreasing,4
892a100ceabffff,40.686819398021186,-73.874258853852,0.029814687790289007,1.0,Not Significant,Increasing,4
892a100ceafffff,40.684236236829356,-73.87202684378687,2.213922685038174,0.2962698714842864,Not Significant,Increasing,8
892a100d017ffff,40.74286353089859,-73.95335316532683,-1.0586267919749808,0.08641073297370006,Not Significant,Decreasing,14
892a100d027ffff,40.73230102607157,-73.95294658477665,0.01494614397919237,0.7340951823194757,Not Significant,Increasing,6
892a100d037ffff,40.73499869301104,-73.95091094726682,0.029814687790289007,1.0,Not Significant,Increasing,4
892a100d04bffff,40.74498799569922,-73.97269448397236,0.6740726629216844,0.3081795474670539,Not Significant,Increasing,7
892a100d05bffff,40.74768644890629,-73.97065939959245,0.47803241904042804,0.08942935902899363,Not Significant,Increasing,6
892a100d083ffff,40.74825962762468,-73.94928078918477,-0.6223125921747625,0.7340951823194757,Not Significant,Decreasing,7
892a100d087ffff,40.745675791412374,-73.94704159489353,0.592608442121503,0.2962698714842864,Not Significant,Increasing,5
892a100d08bffff,40.74814530789256,-73.95355652424938,0.592608442121503,0.2962698714842864,Not Significant,Increasing,4
892a100d107ffff,40.722082313777314,-73.93972017576444,-0.4744875069313714,1.0,Not Significant,Decreasing,22
892a100d10fffff,40.72196834049191,-73.94399351925026,0.009370366896556903,1.0,Not Significant,Increasing,3
892a100d117ffff,40.72477939712923,-73.93768424283236,0.6740726629216844,0.3081795474670539,Not Significant,Increasing,7
892a100d12bffff,40.71668830027612,-73.94379135009413,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100d12fffff,40.71410541320781,-73.94155397200092,0.029814687790289007,0.2962698714842864,Not Significant,Increasing,3
892a100d13bffff,40.7193852814858,-73.9417558781737,-0.1891436476021663,0.7340951823194757,Not Significant,Decreasing,7
892a100d153ffff,40.72971778728786,-73.9507079431418,0.018621664598301012,1.0,Not Significant,Increasing,10
892a100d173ffff,40.721854209397065,-73.94826685640574,-0.16792600590924905,1.0,Not Significant,Decreasing,6
892a100d177ffff,40.71927123234662,-73.9460289782174,-0.5276470523149743,1.0,Not Significant,Decreasing,12
892a100d203ffff,40.74194333566657,-73.98755496140967,0.056309250585483854,0.08942935902899363,Not Significant,Increasing,4
892a100d207ffff,40.73936041044821,-73.98531389573235,-0.14001234519404748,1.0,Not Significant,Decreasing,6
892a100d20bffff,40.74182760043736,-73.99183015572552,0.544382484920453,0.7340951823194757,Not Significant,Increasing,7
892a100d213ffff,40.744641965067935,-73.98552083929478,1.1554021964527172,1.0,Not Significant,Increasing,8
892a100d217ffff,40.74205891293701,-73.98327976027291,0.08715046818152314,1.0,Not Significant,Increasing,4
892a100d21bffff,40.74452630556438,-73.98979627753427,1.134957875558985,0.2962698714842864,Not Significant,Increasing,7
892a100d223ffff,40.73407920554711,-73.98510699874309,0.046602627541192654,0.3081795474670539,Not Significant,Increasing,7
892a100d227ffff,40.73149649667317,-73.9828664471727,0.4836182079877198,0.3081795474670539,Not Significant,Increasing,7
892a100d22bffff,40.733963559055724,-73.98938147511579,-0.17317586241216246,0.7340951823194757,Not Significant,Decreasing,10
892a100d233ffff,40.736777529931615,-73.98307308046714,0.19215615540107514,1.0,Not Significant,Increasing,7
892a100d237ffff,40.73419469413902,-73.980832515579,0.04087284440751445,0.7340951823194757,Not Significant,Increasing,6
892a100d23bffff,40.7366619591473,-73.98734780066862,1.697751629890199,0.2962698714842864,Not Significant,Increasing,7
892a100d24fffff,40.74159565610689,-74.00038052370402,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100d257ffff,40.74441048808265,-73.99407170892711,-0.16792600590924905,1.0,Not Significant,Decreasing,7
892a100d26fffff,40.73373179237872,-73.9979304072968,0.015083440543676718,1.0,Not Significant,Increasing,5
892a100d27bffff,40.739012977644194,-73.9981387469125,2.797771079993832,0.2962698714842864,Not Significant,Increasing,5
892a100d287ffff,40.744872810136386,-73.97696994246623,0.018621664598301012,1.0,Not Significant,Increasing,11
892a100d293ffff,40.75015472731649,-73.97717597041498,-0.5376324264313461,1.0,Not Significant,Decreasing,5
892a100d297ffff,40.747571339150305,-73.97493510196136,-0.2337454709102063,1.0,Not Significant,Decreasing,11
892a100d29bffff,40.75003937734384,-73.9814519033082,0.06066605484882322,0.7340951823194757,Not Significant,Increasing,6
892a100d2a3ffff,40.73959124262263,-73.97676396089017,0.21798046826756642,0.3081795474670539,Not Significant,Increasing,5
892a100d2a7ffff,40.737008197739414,-73.97452361980322,-0.8427393541434953,0.7340951823194757,Not Significant,Decreasing,8
892a100d2abffff,40.73947590550561,-73.98103893168508,0.5721641212277709,1.0,Not Significant,Increasing,7
892a100d2afffff,40.73689294279598,-73.97879835349616,0.04087284440751445,0.7340951823194757,Not Significant,Increasing,5
892a100d2c3ffff,40.74980820333916,-73.99000374878119,0.3731713354075845,0.80649594050734,Not Significant,Increasing,12
892a100d2cfffff,40.74710932011937,-73.99203784414127,-0.24711675595395308,1.0,Not Significant,Decreasing,12
892a100d2d3ffff,40.75250713772062,-73.98796942281288,-0.14830703141297039,1.0,Not Significant,Decreasing,14
892a100d2d7ffff,40.74992386935104,-73.98572782944613,0.5605834506817802,0.7340951823194757,Not Significant,Increasing,9
892a100d2dbffff,40.75239138943488,-73.99224557931602,-0.38334228129648984,0.4624327264504764,Not Significant,Decreasing,11
892a100d327ffff,40.713418788760926,-73.96718959317559,0.22915204616214982,0.3081795474670539,Not Significant,Increasing,7
892a100d337ffff,40.71611609773404,-73.96515556897008,1.4322386136408114,0.2962698714842864,Not Significant,Increasing,6
892a100d34bffff,40.72610025540042,-73.98693361902893,0.029814687790289007,0.2962698714842864,Not Significant,Increasing,3
892a100d35bffff,40.72879835041982,-73.98490014831133,0.5609925433331875,1.0,Not Significant,Increasing,5
892a100d36bffff,40.718237689707394,-73.98448658705743,-0.09502663794402694,1.0,Not Significant,Decreasing,9
892a100d373ffff,40.72105087315231,-73.97818003525298,-0.4736243077915881,0.80649594050734,Not Significant,Decreasing,8
892a100d377ffff,40.718468470335196,-73.97594049799939,-0.5376324264313461,0.2962698714842864,Not Significant,Decreasing,4
892a100d3b7ffff,40.721625473782986,-73.95681351153566,-0.9877017226504878,1.0,Not Significant,Decreasing,5
892a100d3cfffff,40.729029156815024,-73.97635213679334,0.10759478907525524,1.0,Not Significant,Increasing,5
892a100d423ffff,40.75376993809561,-73.94093126106601,0.592608442121503,1.0,Not Significant,Increasing,6
892a100d42bffff,40.75365592828981,-73.94520749006477,-0.5376324264313461,0.2962698714842864,Not Significant,Decreasing,4
892a100d443ffff,40.763992736533424,-73.9541668757923,0.029814687790289007,1.0,Not Significant,Increasing,4
892a100d44bffff,40.76387824016054,-73.95844404827174,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100d44fffff,40.76129405309087,-73.95620358859543,-0.6290157648722534,0.08942935902899363,Not Significant,Decreasing,8
892a100d4abffff,40.75916629053015,-73.93685655108962,-0.13684454580876007,1.0,Not Significant,Decreasing,5
892a100d4c3ffff,40.76950444245628,-73.94581509065677,1.1119692572348496,0.2962698714842864,Not Significant,Increasing,5
892a100d4d3ffff,40.772203202614016,-73.94377744112391,0.010015829431525403,1.0,Not Significant,Increasing,4
